date,time,A_B,A_C,A_D,B_A,B_C,B_D,C_A,C_B,C_D,D_A,D_B,D_C
0029-08-23,10,0.75,0.888888888888889,0.956521739130435,0,0.125,0.3,0.611111111111111,0.25,0.6875,0.565217391304348,0.35,0.5
0030-08-23,11,0.75,0.166666666666667,0.521739130434783,0.875,0.125,1,0.555555555555556,0.1875,0.5625,0.652173913043478,0,0.0625
0031-08-23,12,0.625,0.444444444444444,0.565217391304348,0.3125,0.6875,0.6,0.222222222222222,1,0.6875,0.217391304347826,0.05,0.375
0001-09-23,13,0.3125,0.666666666666667,0.0869565217391304,0.125,0,0.3,0.5,0.3125,0.125,0.739130434782609,0.2,0.25
0002-09-23,14,0.4375,0.111111111111111,0.217391304347826,0.5625,0.125,0.85,0.666666666666667,0.8125,0.1875,0.347826086956522,0.95,0.6875
0003-09-23,15,0.625,0.166666666666667,1,0.5,0.375,0.35,0.5,0.5,0.8125,0.478260869565217,0.05,0.3125
0004-09-23,16,0.6875,0.388888888888889,0.347826086956522,0.5,0.8125,0.4,0.111111111111111,0.9375,0.0625,0.478260869565217,1,0.4375
0005-09-23,17,0.625,0.444444444444444,0.956521739130435,0.8125,0.3125,0.9,0.666666666666667,0.5625,0.875,0.347826086956522,1,0.5
0006-09-23,18,0.3125,0.222222222222222,0.217391304347826,0.0625,0.4375,1,0.722222222222222,0.4375,0.6875,0.739130434782609,0.2,0
0007-09-23,19,1,0.277777777777778,0.956521739130435,0.5,0.875,0.2,0.277777777777778,0.3125,1,0.173913043478261,0.85,0.375
0008-09-23,20,0.5625,0.5,0.0434782608695652,0.0625,0.125,0.15,0,0.8125,0.875,0.391304347826087,0.55,0.8125
0009-09-23,21,0.6875,0.611111111111111,0.217391304347826,0.5625,0.4375,0.05,0.888888888888889,0.125,0.0625,0.608695652173913,0.75,0.875
0010-09-23,22,0.8125,0.277777777777778,0.478260869565217,0.6875,0.3125,0.95,0.277777777777778,0.625,0.125,0.739130434782609,0.35,1
0011-09-23,23,0.0625,0.333333333333333,0.0869565217391304,0.0625,0.6875,0.35,1,0.0625,0.25,0.391304347826087,0.95,0.8125
0012-09-23,0,0.125,0.777777777777778,0.130434782608696,0,0.25,0.1,0.0555555555555556,0.5625,0,0.0434782608695652,1,0.8125
0013-09-23,1,1,0.388888888888889,0.652173913043478,0.8125,1,0.5,0.666666666666667,0.75,0.625,0.91304347826087,0.95,0.8125
0014-09-23,2,0.375,0.0555555555555556,1,0.25,1,0.3,0.111111111111111,0.5,0.5625,0.739130434782609,0.25,0
0015-09-23,3,0.0625,0.666666666666667,0.304347826086957,0.25,0.75,0.15,0.555555555555556,0.25,0.625,0.304347826086957,0.6,0.125
0016-09-23,4,0.25,0.888888888888889,0.565217391304348,0.875,0.8125,0.8,0.944444444444444,0.875,1,0.130434782608696,0.05,0.0625
0017-09-23,5,0.9375,1,0.434782608695652,0.75,0.125,0.3,0.666666666666667,0.0625,0.75,0.260869565217391,0.4,0.875
0018-09-23,6,0.8125,0.833333333333333,0.826086956521739,0,0.5,1,0.277777777777778,0.9375,0.75,1,0.7,0.625
0019-09-23,7,0.0625,1,0.956521739130435,0.25,0.1875,0.45,0.0555555555555556,0.5625,0.8125,0.434782608695652,0.45,0.6875
0020-09-23,8,0.5,0.5,0.956521739130435,0,0.5,0.3,0.333333333333333,0,0.125,0.260869565217391,0.25,0.1875
0021-09-23,9,0.25,0.944444444444444,0.304347826086957,0.25,0.0625,0,0.166666666666667,0.3125,0.375,0.260869565217391,0.7,0.25
0022-09-23,10,0.75,0.666666666666667,0.260869565217391,0.125,1,0.9,0.166666666666667,0.1875,0.75,0.217391304347826,0.7,0.625
0023-09-23,11,0.8125,0.777777777777778,0.478260869565217,1,0.3125,0.9,0.388888888888889,1,0.375,1,0.65,0.625
0024-09-23,12,0.8125,0.166666666666667,0.608695652173913,0.6875,0.3125,0.4,0.777777777777778,0.125,0.9375,0.521739130434783,0.35,0.5
0025-09-23,13,0.625,0.333333333333333,0.608695652173913,0.625,0.8125,0.65,0,0.875,0.1875,0.956521739130435,0.4,0.3125
0026-09-23,14,0.9375,1,0.391304347826087,0.3125,0.875,0.25,0.833333333333333,0.5,0.5,0.565217391304348,0.9,0.3125
0027-09-23,15,0.375,0.777777777777778,0.782608695652174,0.125,0.4375,0.65,0.5,1,0.5625,0.391304347826087,0.8,0.9375
